"year","zone","indicator","measure","value"
"2007","S01002168","Total Dwellings","Count",710
"2010","S01002168","Total Dwellings","Count",704
"2011","S01002168","Which Are Second Homes","Count",43
"2014","S01002168","With 'Occupied Exemptions'","Count",40
"2010","S01002168","With 'Occupied Exemptions'","Count",36
"2012","S01002168","Which Are Second Homes","Count",54
"2012","S01002168","With 'Occupied Exemptions'","Count",46
"2013","S01002168","Which Are Second Homes","Count",41
"2014","S01002168","Which Are Second Homes","Count",33
"2007","S01002168","With 'Occupied Exemptions'","Count",57
"2009","S01002168","Which Are Occupied","Ratio",91
"2010","S01002168","Which Are Occupied","Ratio",89
"2013","S01002168","Which Are Occupied","Ratio",92
"2008","S01002168","Which Are Occupied","Ratio",90
"2014","S01002168","Which Are Occupied","Ratio",92
"2012","S01002168","Which Are Occupied","Ratio",89
"2007","S01002168","Which Are Occupied","Ratio",90
"2011","S01002168","Which Are Occupied","Ratio",91
"2011","S01002168","With 'Occupied Exemptions'","Ratio",6
"2008","S01002168","With 'Occupied Exemptions'","Ratio",5
"2010","S01002168","With 'Occupied Exemptions'","Ratio",5
"2007","S01002168","With 'Occupied Exemptions'","Ratio",8
"2014","S01002168","With 'Occupied Exemptions'","Ratio",6
"2012","S01002168","With 'Occupied Exemptions'","Ratio",7
"2009","S01002168","With 'Occupied Exemptions'","Ratio",7
"2013","S01002168","With 'Occupied Exemptions'","Ratio",6
"2007","S01002168","Which Are Second Homes","Ratio",6
"2008","S01002168","Which Are Second Homes","Ratio",6
"2009","S01002168","Which Are Second Homes","Ratio",6
"2010","S01002168","Which Are Second Homes","Ratio",7
"2011","S01002168","Which Are Second Homes","Ratio",6
"2012","S01002168","Which Are Second Homes","Ratio",8
"2013","S01002168","Which Are Second Homes","Ratio",6
"2014","S01002168","Which Are Second Homes","Ratio",5
"2013","S01002168","With Single Adult Discounts","Ratio",51
"2012","S01002168","With Single Adult Discounts","Ratio",50
"2007","S01002168","With Single Adult Discounts","Ratio",51
"2014","S01002168","With Single Adult Discounts","Ratio",50
"2009","S01002168","With Single Adult Discounts","Ratio",51
"2010","S01002168","With Single Adult Discounts","Ratio",51
"2011","S01002168","With Single Adult Discounts","Ratio",51
"2008","S01002168","With Single Adult Discounts","Ratio",52
"2011","S01002168","Which Are Vacant","Ratio",3
"2009","S01002168","Which Are Vacant","Ratio",3
"2008","S01002168","Which Are Vacant","Ratio",4
"2012","S01002168","Which Are Vacant","Ratio",3
"2013","S01002168","Which Are Vacant","Ratio",3
"2014","S01002168","Which Are Vacant","Ratio",3
"2007","S01002168","Which Are Vacant","Ratio",4
"2010","S01002168","Which Are Vacant","Ratio",4
"2012","S01002169","With Single Adult Discounts","Count",190
"2011","S01002169","With Single Adult Discounts","Count",204
"2009","S01002169","With Single Adult Discounts","Count",202
"2013","S01002169","Which Are Occupied","Count",419
"2008","S01002169","Which Are Occupied","Count",427
"2008","S01002169","With Single Adult Discounts","Count",203
"2013","S01002169","With Single Adult Discounts","Count",181
"2007","S01002169","With Single Adult Discounts","Count",199
"2013","S01002169","With 'Occupied Exemptions'","Count",22
"2011","S01002169","With 'Occupied Exemptions'","Count",16
"2011","S01002169","Which Are Occupied","Count",421
"2014","S01002169","With Single Adult Discounts","Count",185
"2009","S01002169","With 'Occupied Exemptions'","Count",12
"2008","S01002169","With 'Occupied Exemptions'","Count",14
"2010","S01002169","With Single Adult Discounts","Count",202
"2009","S01002169","Which Are Occupied","Count",423
"2007","S01002169","Which Are Second Homes","Count",17
"2009","S01002169","Which Are Vacant","Count",11
"2010","S01002169","Which Are Occupied","Count",422
"2012","S01002169","Which Are Occupied","Count",414
"2012","S01002169","Which Are Vacant","Count",8
"2008","S01002169","Which Are Second Homes","Count",15
"2007","S01002169","Which Are Occupied","Count",425
"2009","S01002169","Which Are Second Homes","Count",13
"2008","S01002169","Which Are Vacant","Count",7
"2013","S01002169","Which Are Vacant","Count",9
"2007","S01002169","Which Are Vacant","Count",10
"2014","S01002169","Which Are Occupied","Count",417
"2010","S01002169","Which Are Vacant","Count",11
"2014","S01002169","Which Are Vacant","Count",14
"2010","S01002169","Which Are Second Homes","Count",14
"2011","S01002169","Which Are Vacant","Count",8
"2012","S01002169","Total Dwellings","Count",443
"2011","S01002169","Total Dwellings","Count",444
"2009","S01002169","Total Dwellings","Count",448
"2013","S01002169","Total Dwellings","Count",443
"2008","S01002169","Total Dwellings","Count",449
"2014","S01002169","Total Dwellings","Count",441
"2007","S01002169","Total Dwellings","Count",452
"2010","S01002169","Total Dwellings","Count",448
"2011","S01002169","Which Are Second Homes","Count",14
"2014","S01002169","With 'Occupied Exemptions'","Count",20
"2010","S01002169","With 'Occupied Exemptions'","Count",13
"2012","S01002169","Which Are Second Homes","Count",22
"2012","S01002169","With 'Occupied Exemptions'","Count",16
"2013","S01002169","Which Are Second Homes","Count",15
"2014","S01002169","Which Are Second Homes","Count",9
"2007","S01002169","With 'Occupied Exemptions'","Count",11
"2009","S01002169","Which Are Occupied","Ratio",94
"2010","S01002169","Which Are Occupied","Ratio",94
"2013","S01002169","Which Are Occupied","Ratio",94
"2008","S01002169","Which Are Occupied","Ratio",95
"2014","S01002169","Which Are Occupied","Ratio",95
"2012","S01002169","Which Are Occupied","Ratio",93
"2007","S01002169","Which Are Occupied","Ratio",94
"2011","S01002169","Which Are Occupied","Ratio",95
"2011","S01002169","With 'Occupied Exemptions'","Ratio",4
"2008","S01002169","With 'Occupied Exemptions'","Ratio",3
"2010","S01002169","With 'Occupied Exemptions'","Ratio",3
"2007","S01002169","With 'Occupied Exemptions'","Ratio",2
"2014","S01002169","With 'Occupied Exemptions'","Ratio",5
"2012","S01002169","With 'Occupied Exemptions'","Ratio",4
"2009","S01002169","With 'Occupied Exemptions'","Ratio",3
"2013","S01002169","With 'Occupied Exemptions'","Ratio",5
"2007","S01002169","Which Are Second Homes","Ratio",4
"2008","S01002169","Which Are Second Homes","Ratio",3
"2009","S01002169","Which Are Second Homes","Ratio",3
"2010","S01002169","Which Are Second Homes","Ratio",3
"2011","S01002169","Which Are Second Homes","Ratio",3
"2012","S01002169","Which Are Second Homes","Ratio",5
"2013","S01002169","Which Are Second Homes","Ratio",3
"2014","S01002169","Which Are Second Homes","Ratio",2
"2013","S01002169","With Single Adult Discounts","Ratio",41
"2012","S01002169","With Single Adult Discounts","Ratio",43
"2007","S01002169","With Single Adult Discounts","Ratio",44
"2014","S01002169","With Single Adult Discounts","Ratio",42
"2009","S01002169","With Single Adult Discounts","Ratio",45
"2010","S01002169","With Single Adult Discounts","Ratio",45
"2011","S01002169","With Single Adult Discounts","Ratio",46
"2008","S01002169","With Single Adult Discounts","Ratio",45
"2011","S01002169","Which Are Vacant","Ratio",2
"2009","S01002169","Which Are Vacant","Ratio",3
"2008","S01002169","Which Are Vacant","Ratio",2
"2012","S01002169","Which Are Vacant","Ratio",2
"2013","S01002169","Which Are Vacant","Ratio",2
"2014","S01002169","Which Are Vacant","Ratio",3
"2007","S01002169","Which Are Vacant","Ratio",2
"2010","S01002169","Which Are Vacant","Ratio",2
"2012","S01002170","With Single Adult Discounts","Count",227
"2009","S01002170","With Single Adult Discounts","Count",247
"2008","S01002170","Which Are Occupied","Count",432
"2012","S01002170","With 'Occupied Exemptions'","Count",16
"2013","S01002170","With 'Occupied Exemptions'","Count",18
"2009","S01002170","With 'Occupied Exemptions'","Count",11
"2008","S01002170","With Single Adult Discounts","Count",236
"2013","S01002170","With Single Adult Discounts","Count",239
"2007","S01002170","With Single Adult Discounts","Count",245
"2013","S01002170","Which Are Occupied","Count",437
"2008","S01002170","With 'Occupied Exemptions'","Count",7
"2014","S01002170","With Single Adult Discounts","Count",222
"2007","S01002170","Which Are Occupied","Count",434
"2009","S01002170","Which Are Occupied","Count",433
"2010","S01002170","With Single Adult Discounts","Count",237
"2011","S01002170","With Single Adult Discounts","Count",227
"2007","S01002170","Which Are Second Homes","Count",1
"2009","S01002170","Which Are Vacant","Count",7
"2007","S01002170","With 'Occupied Exemptions'","Count",11
"2008","S01002170","Which Are Vacant","Count",8
"2012","S01002170","Which Are Vacant","Count",7
"2008","S01002170","Which Are Second Homes","Count",1
"2011","S01002170","Which Are Occupied","Count",428
"2010","S01002170","Which Are Occupied","Count",429
"2009","S01002170","Which Are Second Homes","Count",2
"2013","S01002170","Which Are Vacant","Count",3
"2007","S01002170","Which Are Vacant","Count",7
"2014","S01002170","Which Are Occupied","Count",435
"2010","S01002170","Which Are Vacant","Count",8
"2014","S01002170","Which Are Vacant","Count",9
"2010","S01002170","Which Are Second Homes","Count",4
"2011","S01002170","Which Are Vacant","Count",10
"2012","S01002170","Total Dwellings","Count",442
"2011","S01002170","Total Dwellings","Count",442
"2009","S01002170","Total Dwellings","Count",442
"2008","S01002170","Total Dwellings","Count",441
"2013","S01002170","Total Dwellings","Count",445
"2014","S01002170","Total Dwellings","Count",444
"2007","S01002170","Total Dwellings","Count",442
"2010","S01002170","Total Dwellings","Count",441
"2011","S01002170","Which Are Second Homes","Count",4
"2011","S01002170","With 'Occupied Exemptions'","Count",16
"2010","S01002170","With 'Occupied Exemptions'","Count",14
"2012","S01002170","Which Are Second Homes","Count",3
"2012","S01002170","Which Are Occupied","Count",432
"2013","S01002170","Which Are Second Homes","Count",4
"2014","S01002170","Which Are Second Homes","Count",0
"2014","S01002170","With 'Occupied Exemptions'","Count",17
"2009","S01002170","Which Are Occupied","Ratio",98
"2010","S01002170","Which Are Occupied","Ratio",97
"2013","S01002170","Which Are Occupied","Ratio",98
"2008","S01002170","Which Are Occupied","Ratio",98
"2014","S01002170","Which Are Occupied","Ratio",98
"2012","S01002170","Which Are Occupied","Ratio",98
"2007","S01002170","Which Are Occupied","Ratio",98
"2011","S01002170","Which Are Occupied","Ratio",97
"2008","S01002170","With 'Occupied Exemptions'","Ratio",2
"2010","S01002170","With 'Occupied Exemptions'","Ratio",3
"2007","S01002170","With 'Occupied Exemptions'","Ratio",3
"2013","S01002170","With 'Occupied Exemptions'","Ratio",4
"2014","S01002170","With 'Occupied Exemptions'","Ratio",4
"2009","S01002170","With 'Occupied Exemptions'","Ratio",3
"2011","S01002170","With 'Occupied Exemptions'","Ratio",4
"2012","S01002170","With 'Occupied Exemptions'","Ratio",4
"2007","S01002170","Which Are Second Homes","Ratio",0
"2008","S01002170","Which Are Second Homes","Ratio",0
"2009","S01002170","Which Are Second Homes","Ratio",0
"2010","S01002170","Which Are Second Homes","Ratio",1
"2011","S01002170","Which Are Second Homes","Ratio",1
"2012","S01002170","Which Are Second Homes","Ratio",1
"2013","S01002170","Which Are Second Homes","Ratio",1
"2014","S01002170","Which Are Second Homes","Ratio",0
"2012","S01002170","With Single Adult Discounts","Ratio",51
"2013","S01002170","With Single Adult Discounts","Ratio",54
"2007","S01002170","With Single Adult Discounts","Ratio",55
"2008","S01002170","With Single Adult Discounts","Ratio",54
"2014","S01002170","With Single Adult Discounts","Ratio",50
"2009","S01002170","With Single Adult Discounts","Ratio",56
"2010","S01002170","With Single Adult Discounts","Ratio",54
"2011","S01002170","With Single Adult Discounts","Ratio",51
"2011","S01002170","Which Are Vacant","Ratio",2
"2009","S01002170","Which Are Vacant","Ratio",2
"2008","S01002170","Which Are Vacant","Ratio",2
"2012","S01002170","Which Are Vacant","Ratio",2
"2013","S01002170","Which Are Vacant","Ratio",1
"2014","S01002170","Which Are Vacant","Ratio",2
"2007","S01002170","Which Are Vacant","Ratio",2
"2010","S01002170","Which Are Vacant","Ratio",2
"2012","S01002171","With 'Occupied Exemptions'","Count",5
"2010","S01002171","With Single Adult Discounts","Count",96
"2009","S01002171","With Single Adult Discounts","Count",92
"2013","S01002171","With 'Occupied Exemptions'","Count",11
"2007","S01002171","With 'Occupied Exemptions'","Count",6
"2012","S01002171","With Single Adult Discounts","Count",114
"2011","S01002171","Which Are Occupied","Count",290
"2009","S01002171","Which Are Occupied","Count",287
"2008","S01002171","With Single Adult Discounts","Count",96
"2014","S01002171","With Single Adult Discounts","Count",104
"2007","S01002171","With Single Adult Discounts","Count",104
"2013","S01002171","With Single Adult Discounts","Count",108
"2014","S01002171","Which Are Occupied","Count",287
"2009","S01002171","With 'Occupied Exemptions'","Count",6
"2011","S01002171","With Single Adult Discounts","Count",107
"2008","S01002171","With 'Occupied Exemptions'","Count",5
"2007","S01002171","Which Are Second Homes","Count",2
"2007","S01002171","Which Are Occupied","Count",285
"2014","S01002171","Which Are Vacant","Count",5
"2012","S01002171","Which Are Occupied","Count",287
"2012","S01002171","Which Are Vacant","Count",2
"2008","S01002171","Which Are Second Homes","Count",0
"2010","S01002171","Which Are Vacant","Count",4
"2009","S01002171","Which Are Second Homes","Count",1
"2008","S01002171","Which Are Vacant","Count",1
"2013","S01002171","Which Are Vacant","Count",7
"2010","S01002171","With 'Occupied Exemptions'","Count",6
"2009","S01002171","Which Are Vacant","Count",4
"2010","S01002171","Which Are Second Homes","Count",2
"2011","S01002171","Which Are Vacant","Count",1
"2013","S01002171","Which Are Occupied","Count",286
"2007","S01002171","Which Are Vacant","Count",7
"2011","S01002171","Total Dwellings","Count",293
"2008","S01002171","Total Dwellings","Count",292
"2007","S01002171","Total Dwellings","Count",294
"2013","S01002171","Total Dwellings","Count",294
"2010","S01002171","Total Dwellings","Count",293
"2009","S01002171","Total Dwellings","Count",293
"2012","S01002171","Total Dwellings","Count",294
"2014","S01002171","Total Dwellings","Count",292
"2008","S01002171","Which Are Occupied","Count",291
"2011","S01002171","Which Are Second Homes","Count",2
"2011","S01002171","With 'Occupied Exemptions'","Count",5
"2012","S01002171","Which Are Second Homes","Count",4
"2014","S01002171","With 'Occupied Exemptions'","Count",12
"2013","S01002171","Which Are Second Homes","Count",1
"2010","S01002171","Which Are Occupied","Count",286
"2014","S01002171","Which Are Second Homes","Count",0
"2007","S01002171","Which Are Occupied","Ratio",97
"2010","S01002171","Which Are Occupied","Ratio",98
"2013","S01002171","Which Are Occupied","Ratio",97
"2008","S01002171","Which Are Occupied","Ratio",100
"2014","S01002171","Which Are Occupied","Ratio",98
"2009","S01002171","Which Are Occupied","Ratio",98
